Edad simple;Sexo;Periodo;Total
3 años;Total;1 de enero de 2013;492.586
3 años;Total;1 de octubre de 2012;""
3 años;Total;1 de julio de 2012;506.669
3 años;Total;1 de abril de 2012;""
3 años;Total;1 de enero de 2012;521.121
3 años;Total;1 de octubre de 2011;""
3 años;Total;1 de julio de 2011;511.427
3 años;Total;1 de abril de 2011;""
3 años;Total;1 de enero de 2011;501.253
3 años;Total;1 de octubre de 2010;""
3 años;Total;1 de julio de 2010;498.684
3 años;Total;1 de abril de 2010;""
3 años;Total;1 de enero de 2010;496.164
3 años;Total;1 de octubre de 2009;""
3 años;Total;1 de julio de 2009;490.368
3 años;Total;1 de abril de 2009;""
3 años;Total;1 de enero de 2009;484.408
3 años;Total;1 de octubre de 2008;""
3 años;Total;1 de julio de 2008;480.089
3 años;Total;1 de abril de 2008;""
3 años;Total;1 de enero de 2008;475.054
3 años;Total;1 de octubre de 2007;""
3 años;Total;1 de julio de 2007;468.302
3 años;Total;1 de abril de 2007;""
3 años;Total;1 de enero de 2007;461.358
3 años;Total;1 de octubre de 2006;""
3 años;Total;1 de julio de 2006;448.523
3 años;Total;1 de abril de 2006;""
3 años;Total;1 de enero de 2006;436.171
3 años;Total;1 de octubre de 2005;""
3 años;Total;1 de julio de 2005;432.428
3 años;Total;1 de abril de 2005;""
3 años;Total;1 de enero de 2005;429.195
3 años;Total;1 de octubre de 2004;""
3 años;Total;1 de julio de 2004;421.766
3 años;Total;1 de abril de 2004;""
3 años;Total;1 de enero de 2004;414.087
3 años;Total;1 de octubre de 2003;""
3 años;Total;1 de julio de 2003;404.591
3 años;Total;1 de abril de 2003;""
3 años;Total;1 de enero de 2003;393.825
3 años;Total;1 de octubre de 2002;""
3 años;Total;1 de julio de 2002;383.739
3 años;Total;1 de abril de 2002;""
3 años;Total;1 de enero de 2002;373.697
3 años;Total;1 de octubre de 2001;""
3 años;Total;1 de julio de 2001;369.505
3 años;Total;1 de abril de 2001;""
3 años;Total;1 de enero de 2001;367.937
3 años;Total;1 de octubre de 2000;""
3 años;Total;1 de julio de 2000;365.481
3 años;Total;1 de abril de 2000;""
3 años;Total;1 de enero de 2000;362.863
3 años;Total;1 de octubre de 1999;""
3 años;Total;1 de julio de 1999;364.377
3 años;Total;1 de abril de 1999;""
3 años;Total;1 de enero de 1999;365.718
3 años;Total;1 de octubre de 1998;""
3 años;Total;1 de julio de 1998;367.979
3 años;Total;1 de abril de 1998;""
3 años;Total;1 de enero de 1998;370.382
3 años;Total;1 de octubre de 1997;""
3 años;Total;1 de julio de 1997;378.178
3 años;Total;1 de abril de 1997;""
3 años;Total;1 de enero de 1997;385.998
3 años;Total;1 de octubre de 1996;""
3 años;Total;1 de julio de 1996;392.369
3 años;Total;1 de abril de 1996;""
3 años;Total;1 de enero de 1996;398.494
3 años;Total;1 de octubre de 1995;""
3 años;Total;1 de julio de 1995;396.399
3 años;Total;1 de abril de 1995;""
3 años;Total;1 de enero de 1995;394.258
3 años;Total;1 de octubre de 1994;""
3 años;Total;1 de julio de 1994;394.647
3 años;Total;1 de abril de 1994;""
3 años;Total;1 de enero de 1994;394.623
3 años;Total;1 de octubre de 1993;""
3 años;Total;1 de julio de 1993;397.336
3 años;Total;1 de abril de 1993;""
3 años;Total;1 de enero de 1993;399.942
3 años;Total;1 de octubre de 1992;""
3 años;Total;1 de julio de 1992;399.988
3 años;Total;1 de abril de 1992;""
3 años;Total;1 de enero de 1992;399.806
3 años;Total;1 de octubre de 1991;""
3 años;Total;1 de julio de 1991;405.478
3 años;Total;1 de abril de 1991;""
3 años;Total;1 de enero de 1991;412.231
3 años;Total;1 de octubre de 1990;""
3 años;Total;1 de julio de 1990;418.747
3 años;Total;1 de abril de 1990;""
3 años;Total;1 de enero de 1990;425.084
3 años;Total;1 de octubre de 1989;""
3 años;Total;1 de julio de 1989;436.084
3 años;Total;1 de abril de 1989;""
3 años;Total;1 de enero de 1989;446.618
3 años;Total;1 de octubre de 1988;""
3 años;Total;1 de julio de 1988;459.255
3 años;Total;1 de abril de 1988;""
3 años;Total;1 de enero de 1988;470.910
3 años;Total;1 de octubre de 1987;""
3 años;Total;1 de julio de 1987;476.202
3 años;Total;1 de abril de 1987;""
3 años;Total;1 de enero de 1987;481.597
3 años;Total;1 de octubre de 1986;""
3 años;Total;1 de julio de 1986;497.214
3 años;Total;1 de abril de 1986;""
3 años;Total;1 de enero de 1986;512.669
3 años;Total;1 de octubre de 1985;""
3 años;Total;1 de julio de 1985;528.392
3 años;Total;1 de abril de 1985;""
3 años;Total;1 de enero de 1985;545.156
3 años;Total;1 de octubre de 1984;""
3 años;Total;1 de julio de 1984;557.155
3 años;Total;1 de abril de 1984;""
3 años;Total;1 de enero de 1984;568.633
3 años;Total;1 de octubre de 1983;""
3 años;Total;1 de julio de 1983;579.566
3 años;Total;1 de abril de 1983;""
3 años;Total;1 de enero de 1983;590.063
3 años;Total;1 de octubre de 1982;""
3 años;Total;1 de julio de 1982;605.015
3 años;Total;1 de abril de 1982;""
3 años;Total;1 de enero de 1982;619.747
3 años;Total;1 de octubre de 1981;""
3 años;Total;1 de julio de 1981;627.873
3 años;Total;1 de abril de 1981;""
3 años;Total;1 de enero de 1981;636.689
3 años;Total;1 de octubre de 1980;""
3 años;Total;1 de julio de 1980;648.086
3 años;Total;1 de abril de 1980;""
3 años;Total;1 de enero de 1980;659.213
3 años;Total;1 de octubre de 1979;""
3 años;Total;1 de julio de 1979;661.274
3 años;Total;1 de abril de 1979;""
3 años;Total;1 de enero de 1979;661.928
3 años;Total;1 de octubre de 1978;""
3 años;Total;1 de julio de 1978;665.672
3 años;Total;1 de abril de 1978;""
3 años;Total;1 de enero de 1978;671.200
3 años;Total;1 de octubre de 1977;""
3 años;Total;1 de julio de 1977;665.179
3 años;Total;1 de abril de 1977;""
3 años;Total;1 de enero de 1977;658.187
3 años;Total;1 de octubre de 1976;""
3 años;Total;1 de julio de 1976;659.280
3 años;Total;1 de abril de 1976;""
3 años;Total;1 de enero de 1976;659.916
3 años;Total;1 de octubre de 1975;""
3 años;Total;1 de julio de 1975;657.403
3 años;Total;1 de abril de 1975;""
3 años;Total;1 de enero de 1975;655.226
3 años;Total;1 de octubre de 1974;""
3 años;Total;1 de julio de 1974;649.940
3 años;Total;1 de abril de 1974;""
3 años;Total;1 de enero de 1974;643.692
3 años;Total;1 de octubre de 1973;""
3 años;Total;1 de julio de 1973;638.278
3 años;Total;1 de abril de 1973;""
3 años;Total;1 de enero de 1973;632.680
3 años;Total;1 de octubre de 1972;""
3 años;Total;1 de julio de 1972;634.384
3 años;Total;1 de abril de 1972;""
3 años;Total;1 de enero de 1972;636.451
3 años;Total;1 de octubre de 1971;""
3 años;Total;1 de julio de 1971;644.119
3 años;Total;1 de abril de 1971;""
3 años;Total;1 de enero de 1971;651.761
4 años;Total;1 de enero de 2024;378.141
4 años;Total;1 de octubre de 2023;381.686
4 años;Total;1 de julio de 2023;384.264
4 años;Total;1 de abril de 2023;388.384
4 años;Total;1 de enero de 2023;390.595
4 años;Total;1 de octubre de 2022;396.206
4 años;Total;1 de julio de 2022;400.356
4 años;Total;1 de abril de 2022;403.630
4 años;Total;1 de enero de 2022;407.403
4 años;Total;1 de octubre de 2021;409.306
4 años;Total;1 de julio de 2021;415.614
4 años;Total;1 de abril de 2021;420.462
4 años;Total;1 de enero de 2021;427.005
4 años;Total;1 de octubre de 2020;""
4 años;Total;1 de julio de 2020;431.365
4 años;Total;1 de abril de 2020;""
4 años;Total;1 de enero de 2020;435.692
4 años;Total;1 de octubre de 2019;""
4 años;Total;1 de julio de 2019;436.333
4 años;Total;1 de abril de 2019;""
4 años;Total;1 de enero de 2019;437.470
4 años;Total;1 de octubre de 2018;""
4 años;Total;1 de julio de 2018;433.066
4 años;Total;1 de abril de 2018;""
4 años;Total;1 de enero de 2018;430.039
4 años;Total;1 de octubre de 2017;""
4 años;Total;1 de julio de 2017;441.221
4 años;Total;1 de abril de 2017;""
4 años;Total;1 de enero de 2017;453.510
4 años;Total;1 de octubre de 2016;""
4 años;Total;1 de julio de 2016;461.079
4 años;Total;1 de abril de 2016;""
4 años;Total;1 de enero de 2016;469.776
4 años;Total;1 de octubre de 2015;""
4 años;Total;1 de julio de 2015;474.143
4 años;Total;1 de abril de 2015;""
4 años;Total;1 de enero de 2015;478.801
4 años;Total;1 de octubre de 2014;""
4 años;Total;1 de julio de 2014;484.281
4 años;Total;1 de abril de 2014;""
4 años;Total;1 de enero de 2014;490.277
4 años;Total;1 de octubre de 2013;""
4 años;Total;1 de julio de 2013;504.528
4 años;Total;1 de abril de 2013;""
4 años;Total;1 de enero de 2013;519.009
4 años;Total;1 de octubre de 2012;""
4 años;Total;1 de julio de 2012;510.575
4 años;Total;1 de abril de 2012;""
4 años;Total;1 de enero de 2012;502.163
4 años;Total;1 de octubre de 2011;""
4 años;Total;1 de julio de 2011;499.792
4 años;Total;1 de abril de 2011;""
4 años;Total;1 de enero de 2011;497.390
4 años;Total;1 de octubre de 2010;""
4 años;Total;1 de julio de 2010;491.649
4 años;Total;1 de abril de 2010;""
4 años;Total;1 de enero de 2010;485.963
4 años;Total;1 de octubre de 2009;""
4 años;Total;1 de julio de 2009;482.717
4 años;Total;1 de abril de 2009;""
4 años;Total;1 de enero de 2009;479.172
4 años;Total;1 de octubre de 2008;""
4 años;Total;1 de julio de 2008;473.687
4 años;Total;1 de abril de 2008;""
4 años;Total;1 de enero de 2008;467.904
4 años;Total;1 de octubre de 2007;""
4 años;Total;1 de julio de 2007;455.187
4 años;Total;1 de abril de 2007;""
4 años;Total;1 de enero de 2007;442.187
4 años;Total;1 de octubre de 2006;""
4 años;Total;1 de julio de 2006;437.777
4 años;Total;1 de abril de 2006;""
4 años;Total;1 de enero de 2006;433.996
4 años;Total;1 de octubre de 2005;""
4 años;Total;1 de julio de 2005;427.148
4 años;Total;1 de abril de 2005;""
4 años;Total;1 de enero de 2005;420.084
4 años;Total;1 de octubre de 2004;""
4 años;Total;1 de julio de 2004;410.799
4 años;Total;1 de abril de 2004;""
4 años;Total;1 de enero de 2004;401.915
4 años;Total;1 de octubre de 2003;""
4 años;Total;1 de julio de 2003;392.604
4 años;Total;1 de abril de 2003;""
4 años;Total;1 de enero de 2003;382.557
4 años;Total;1 de octubre de 2002;""
4 años;Total;1 de julio de 2002;376.469
4 años;Total;1 de abril de 2002;""
4 años;Total;1 de enero de 2002;370.318
4 años;Total;1 de octubre de 2001;""
4 años;Total;1 de julio de 2001;366.032
4 años;Total;1 de abril de 2001;""
4 años;Total;1 de enero de 2001;363.582
4 años;Total;1 de octubre de 2000;""
4 años;Total;1 de julio de 2000;365.271
4 años;Total;1 de abril de 2000;""
4 años;Total;1 de enero de 2000;366.787
4 años;Total;1 de octubre de 1999;""
4 años;Total;1 de julio de 1999;368.894
4 años;Total;1 de abril de 1999;""
4 años;Total;1 de enero de 1999;371.145
4 años;Total;1 de octubre de 1998;""
4 años;Total;1 de julio de 1998;378.910
4 años;Total;1 de abril de 1998;""
4 años;Total;1 de enero de 1998;386.704
4 años;Total;1 de octubre de 1997;""
4 años;Total;1 de julio de 1997;393.286
4 años;Total;1 de abril de 1997;""
4 años;Total;1 de enero de 1997;399.656
4 años;Total;1 de octubre de 1996;""
4 años;Total;1 de julio de 1996;397.633
4 años;Total;1 de abril de 1996;""
4 años;Total;1 de enero de 1996;395.540
4 años;Total;1 de octubre de 1995;""
4 años;Total;1 de julio de 1995;396.312
4 años;Total;1 de abril de 1995;""
4 años;Total;1 de enero de 1995;396.700
4 años;Total;1 de octubre de 1994;""
4 años;Total;1 de julio de 1994;399.498
4 años;Total;1 de abril de 1994;""
4 años;Total;1 de enero de 1994;402.204
4 años;Total;1 de octubre de 1993;""
4 años;Total;1 de julio de 1993;402.458
4 años;Total;1 de abril de 1993;""
4 años;Total;1 de enero de 1993;402.495
4 años;Total;1 de octubre de 1992;""
4 años;Total;1 de julio de 1992;407.861
4 años;Total;1 de abril de 1992;""
4 años;Total;1 de enero de 1992;413.534
4 años;Total;1 de octubre de 1991;""
4 años;Total;1 de julio de 1991;417.847
4 años;Total;1 de abril de 1991;""
4 años;Total;1 de enero de 1991;422.807
4 años;Total;1 de octubre de 1990;""
4 años;Total;1 de julio de 1990;434.284
4 años;Total;1 de abril de 1990;""
4 años;Total;1 de enero de 1990;445.275
4 años;Total;1 de octubre de 1989;""
4 años;Total;1 de julio de 1989;458.946
4 años;Total;1 de abril de 1989;""
4 años;Total;1 de enero de 1989;471.607
4 años;Total;1 de octubre de 1988;""
4 años;Total;1 de julio de 1988;476.796
4 años;Total;1 de abril de 1988;""
4 años;Total;1 de enero de 1988;482.090
4 años;Total;1 de octubre de 1987;""
4 años;Total;1 de julio de 1987;497.878
4 años;Total;1 de abril de 1987;""
4 años;Total;1 de enero de 1987;513.488
4 años;Total;1 de octubre de 1986;""
4 años;Total;1 de julio de 1986;528.195
4 años;Total;1 de abril de 1986;""
4 años;Total;1 de enero de 1986;543.918
4 años;Total;1 de octubre de 1985;""
4 años;Total;1 de julio de 1985;556.438
4 años;Total;1 de abril de 1985;""
4 años;Total;1 de enero de 1985;568.443
4 años;Total;1 de octubre de 1984;""
4 años;Total;1 de julio de 1984;579.796
4 años;Total;1 de abril de 1984;""
4 años;Total;1 de enero de 1984;590.718
4 años;Total;1 de octubre de 1983;""
4 años;Total;1 de julio de 1983;605.880
4 años;Total;1 de abril de 1983;""
4 años;Total;1 de enero de 1983;620.840
4 años;Total;1 de octubre de 1982;""
4 años;Total;1 de julio de 1982;628.684
4 años;Total;1 de abril de 1982;""
4 años;Total;1 de enero de 1982;636.787
4 años;Total;1 de octubre de 1981;""
4 años;Total;1 de julio de 1981;647.235
4 años;Total;1 de abril de 1981;""
4 años;Total;1 de enero de 1981;657.835
4 años;Total;1 de octubre de 1980;""
4 años;Total;1 de julio de 1980;661.271
4 años;Total;1 de abril de 1980;""
4 años;Total;1 de enero de 1980;663.305
4 años;Total;1 de octubre de 1979;""
4 años;Total;1 de julio de 1979;665.329
4 años;Total;1 de abril de 1979;""
4 años;Total;1 de enero de 1979;669.090
4 años;Total;1 de octubre de 1978;""
4 años;Total;1 de julio de 1978;663.997
4 años;Total;1 de abril de 1978;""
4 años;Total;1 de enero de 1978;657.960
4 años;Total;1 de octubre de 1977;""
4 años;Total;1 de julio de 1977;659.508
4 años;Total;1 de abril de 1977;""
4 años;Total;1 de enero de 1977;660.596
4 años;Total;1 de octubre de 1976;""
4 años;Total;1 de julio de 1976;657.745
4 años;Total;1 de abril de 1976;""
4 años;Total;1 de enero de 1976;655.198
4 años;Total;1 de octubre de 1975;""
4 años;Total;1 de julio de 1975;650.859
4 años;Total;1 de abril de 1975;""
4 años;Total;1 de enero de 1975;645.553
4 años;Total;1 de octubre de 1974;""
4 años;Total;1 de julio de 1974;640.322
4 años;Total;1 de abril de 1974;""
4 años;Total;1 de enero de 1974;634.898
4 años;Total;1 de octubre de 1973;""
4 años;Total;1 de julio de 1973;636.219
4 años;Total;1 de abril de 1973;""
4 años;Total;1 de enero de 1973;637.915
4 años;Total;1 de octubre de 1972;""
4 años;Total;1 de julio de 1972;645.574
4 años;Total;1 de abril de 1972;""
4 años;Total;1 de enero de 1972;653.224
4 años;Total;1 de octubre de 1971;""
4 años;Total;1 de julio de 1971;650.102
4 años;Total;1 de abril de 1971;""
4 años;Total;1 de enero de 1971;646.334
5 años;Total;1 de enero de 2024;397.847
5 años;Total;1 de octubre de 2023;403.661
5 años;Total;1 de julio de 2023;408.025
5 años;Total;1 de abril de 2023;412.798
5 años;Total;1 de enero de 2023;416.867
5 años;Total;1 de octubre de 2022;417.690
5 años;Total;1 de julio de 2022;423.005
5 años;Total;1 de abril de 2022;425.199
5 años;Total;1 de enero de 2022;429.321
5 años;Total;1 de octubre de 2021;433.758
5 años;Total;1 de julio de 2021;433.450
5 años;Total;1 de abril de 2021;437.446
5 años;Total;1 de enero de 2021;438.615
5 años;Total;1 de octubre de 2020;""
5 años;Total;1 de julio de 2020;441.001
5 años;Total;1 de abril de 2020;""
5 años;Total;1 de enero de 2020;443.317
5 años;Total;1 de octubre de 2019;""
5 años;Total;1 de julio de 2019;438.331
5 años;Total;1 de abril de 2019;""
5 años;Total;1 de enero de 2019;434.169
5 años;Total;1 de octubre de 2018;""
5 años;Total;1 de julio de 2018;444.771
5 años;Total;1 de abril de 2018;""
5 años;Total;1 de enero de 2018;456.405
5 años;Total;1 de octubre de 2017;""
5 años;Total;1 de julio de 2017;462.449
5 años;Total;1 de abril de 2017;""
5 años;Total;1 de enero de 2017;470.187
5 años;Total;1 de octubre de 2016;""
5 años;Total;1 de julio de 2016;474.155
5 años;Total;1 de abril de 2016;""
5 años;Total;1 de enero de 2016;478.811
5 años;Total;1 de octubre de 2015;""
5 años;Total;1 de julio de 2015;483.712
5 años;Total;1 de abril de 2015;""
5 años;Total;1 de enero de 2015;489.252
5 años;Total;1 de octubre de 2014;""
5 años;Total;1 de julio de 2014;502.723
5 años;Total;1 de abril de 2014;""
5 años;Total;1 de enero de 2014;516.643
5 años;Total;1 de octubre de 2013;""
5 años;Total;1 de julio de 2013;508.536
5 años;Total;1 de abril de 2013;""
5 años;Total;1 de enero de 2013;500.214
5 años;Total;1 de octubre de 2012;""
5 años;Total;1 de julio de 2012;499.231
5 años;Total;1 de abril de 2012;""
5 años;Total;1 de enero de 2012;498.183
5 años;Total;1 de octubre de 2011;""
5 años;Total;1 de julio de 2011;492.554
5 años;Total;1 de abril de 2011;""
5 años;Total;1 de enero de 2011;486.889
5 años;Total;1 de octubre de 2010;""
5 años;Total;1 de julio de 2010;483.779
5 años;Total;1 de abril de 2010;""
5 años;Total;1 de enero de 2010;480.714
5 años;Total;1 de octubre de 2009;""
5 años;Total;1 de julio de 2009;476.109
5 años;Total;1 de abril de 2009;""
